"muni_idx","obs","pred_bym2","pred_naive","n","n_efectivo","vecinos_retenidos","estrato_vecinos"
1117,0,0.675605807377562,0.659216888047456,2,1.99999872653551,1,"1-2"
1126,1,0.802039132159572,0.659216888047456,4,3.98560378535404,0,"0"
1139,1,0.699368228583388,0.659216888047456,10,8.78855667209417,0,"0"
1175,0.879877786105069,0.650750955607001,0.659216888047456,6,5.24661517681091,0,"0"
1188,0.79393108009993,0.378742561871687,0.659216888047456,7,5.47526103994735,0,"0"
1192,0.429085767260958,0.676594488299686,0.659216888047456,17,11.7323997963805,0,"0"
1193,0.680129653508687,0.663651648794666,0.659216888047456,7,6.35134549212782,0,"0"
1224,0.865030614122105,0.509588266348542,0.659216888047456,10,7.75404542943354,0,"0"
1232,0,0.79390910735935,0.659216888047456,1,1,0,"0"
1248,0.803744595139389,0.669800397145707,0.659216888047456,8,6.62843857145588,1,"1-2"
1276,0.269021040049914,0.624880709250716,0.659216888047456,7,6.0956487332966,0,"0"
1346,1,0.564849929233515,0.659216888047456,4,3.34158814909208,0,"0"
1349,0,0.340398102733139,0.659216888047456,3,1.65731090864615,1,"1-2"
1356,0.592575075457997,0.689297615634225,0.659216888047456,2,1.93371125959308,0,"0"
1374,0.302140371630935,0.663170465172185,0.659216888047456,5,4.78786391036752,0,"0"
1433,0.379589948676785,0.64829889301751,0.659216888047456,9,7.4496094096099,1,"1-2"
1474,0.155655237737729,0.519126633383281,0.659216888047456,3,2.57237079984801,2,"1-2"
1475,1,0.711401576233736,0.659216888047456,4,3.21325580124852,1,"1-2"
1483,0.639936068882416,0.747480037008536,0.659216888047456,8,6.73850370852359,1,"1-2"
1500,0.391016756571766,0.460777852002622,0.659216888047456,10,5.88133422866433,0,"0"
1512,1,0.667513319003808,0.659216888047456,3,2.7595735574494,2,"1-2"
1515,0.663811812561488,0.764813311699768,0.659216888047456,4,3.01261668031923,2,"1-2"
1517,0.702461904805573,0.743791666478632,0.659216888047456,7,6.06030022871098,2,"1-2"
1520,0.683544103917386,0.653125715569238,0.659216888047456,4,3.62719640319783,0,"0"
1531,1,0.872294791569156,0.659216888047456,1,1,1,"1-2"
1565,1,0.695596428054014,0.659216888047456,3,2.56733316431886,0,"0"
1566,1,0.629392281835735,0.659216888047456,5,3.32604720196504,1,"1-2"
1569,1,0.724410746548081,0.659216888047456,4,2.49244675585377,1,"1-2"
1592,0.87726078240491,0.641188278581195,0.659216888047456,13,10.5751738830654,1,"1-2"
1598,0.613756181943335,0.565110449173532,0.659216888047456,13,11.1409017301772,0,"0"
1602,0.513991414313755,0.661570119732373,0.659216888047456,6,5.48443386336601,3,"3+"
1608,0.413402204796953,0.641335988160426,0.659216888047456,5,4.70255859116155,1,"1-2"
1620,0.720070798108185,0.676469976264062,0.659216888047456,3,2.96036415915993,0,"0"
1623,0.781577364426025,0.628534816344573,0.659216888047456,3,2.75410801830672,0,"0"
1626,0.706480088203049,0.751726539646152,0.659216888047456,12,9.97375395840994,1,"1-2"
1629,0.642038271337632,0.51968655887793,0.659216888047456,6,4.98835390062675,2,"1-2"
1632,0.298104377424923,0.596914333419509,0.659216888047456,17,11.4232856634131,1,"1-2"
1640,0.682958274986778,0.657512383533438,0.659216888047456,4,3.37759922983718,1,"1-2"
1654,0.50137691816611,0.519306474779966,0.659216888047456,4,2.83851165365294,2,"1-2"
1666,0.351030949972092,0.54731193497956,0.659216888047456,9,7.44109982750489,0,"0"
1678,0.239574764666195,0.668247709605644,0.659216888047456,7,5.57731386895648,0,"0"
1695,0.590844594174753,0.800705935101664,0.659216888047456,8,6.36484011837308,1,"1-2"
1722,1,0.674204579439026,0.659216888047456,1,1,1,"1-2"
1732,0,0.713609355441234,0.659216888047456,2,1.98647304725621,3,"3+"
1735,1,0.633539411254745,0.659216888047456,2,1.93350811025555,4,"3+"
1751,0.643093182887008,0.615292033526816,0.659216888047456,10,7.93511657513928,4,"3+"
1756,0.502244048573558,0.653450668942369,0.659216888047456,6,4.07387004681385,1,"1-2"
1757,0.570033572265099,0.691553712487506,0.659216888047456,28,21.7662077034084,7,"3+"
1758,0.788374289426875,0.617983060639392,0.659216888047456,8,6.78218958059287,0,"0"
1763,0.411592257766343,0.688741611952635,0.659216888047456,5,4.45271739672792,3,"3+"
1774,0.74390595787812,0.644785303100415,0.659216888047456,17,12.9575415057725,0,"0"
1780,0.590895876920964,0.750376538076603,0.659216888047456,11,8.81272853390452,0,"0"
1785,0.49793644772682,0.556203008234722,0.659216888047456,6,5.56313689231773,1,"1-2"
1792,0.728355141892409,0.811215576967868,0.659216888047456,3,2.48013500856199,5,"3+"
1798,0.190185103255867,0.505981320429521,0.659216888047456,5,4.60600192893829,1,"1-2"
1800,0.793620181403309,0.630122285393362,0.659216888047456,6,5.35372221412338,2,"1-2"
1803,0.830038030268252,0.530597522078156,0.659216888047456,8,5.35570723704314,0,"0"
1805,0.893211907710044,0.801125416760837,0.659216888047456,9,6.1572335338773,5,"3+"
1807,0.460696019734415,0.672867111737134,0.659216888047456,19,13.8641208228129,4,"3+"
1808,0.506675338078434,0.569906906015575,0.659216888047456,5,4.6489439844861,3,"3+"
1810,0.491238517643271,0.62991499630466,0.659216888047456,38,29.075431869655,3,"3+"
1812,0.667061877071994,0.692913712053534,0.659216888047456,4,2.95446371553296,0,"0"
1814,0.650696479395107,0.694287834215482,0.659216888047456,13,10.6344569912131,2,"1-2"
1815,0.803600676199196,0.64511267433679,0.659216888047456,83,21.1875912342943,5,"3+"
1817,0.809672056817428,0.62353748221507,0.659216888047456,4,2.9318697931454,0,"0"
1819,0.811032388572993,0.71944709427949,0.659216888047456,14,11.7167358096876,7,"3+"
1821,0.204097954012821,0.542131238368904,0.659216888047456,5,2.01329727176976,2,"1-2"
1823,0.900247719254865,0.58486514316314,0.659216888047456,25,9.20305658110068,4,"3+"
1824,0.532653502131444,0.605648047568472,0.659216888047456,54,33.0167264360303,1,"1-2"
1825,0.659845176803274,0.55958946653161,0.659216888047456,26,17.8425022450672,1,"1-2"
1827,0.861265500130863,0.587868382798991,0.659216888047456,13,10.9304150096923,3,"3+"
1829,0.606655195810492,0.709938397104365,0.659216888047456,3,2.90103344580799,3,"3+"
1830,0.33614080523638,0.448553122702085,0.659216888047456,4,3.51547588696448,3,"3+"
