"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"16_019",0.458665412595763,0.458665412595763,0.458665412595764,8,1.23497500166974e-14
"16_023",0.283807539514555,0.103326492757392,0.464288586271719,3,32.4452855869659
"16_029",0.632457495908521,0.63245749590852,0.632457495908521,5,8.95618001764082e-15
"16_033",0.469364625273137,0.469364625273137,0.469364625273137,3,1.20682362535667e-14
"16_043",0,0,0,3,NA
"16_047",0.333333333333332,0.333333333333332,0.333333333333332,2,0
"16_051",0.266567482540606,0.266567482540605,0.266567482540606,3,3.18741232025564e-14
"16_052",0.349945072783075,0.349945072783075,0.349945072783075,10,1.6186549339914e-14
"16_053",0.304727995135674,0.0601615603045972,0.549294429966751,15,40.9475976191838
"16_061",0,0,0,1,NA
"16_062",0.566693545428967,0.566693545428967,0.566693545428967,3,0
"16_068",0.181673514331768,0.181673514331768,0.181673514331768,5,3.11790257798329e-14
"16_069",0.308386034155624,0.308386034155624,0.308386034155624,3,0
"16_073",0,0,0,2,NA
"16_075",0.594059405940594,0.594059405940594,0.594059405940594,2,0
"16_082",0.578688637710421,0.537570885688004,0.619806389732839,13,3.62516965814257
"16_088",0.749811448993609,0.229836299843507,1.26978659814371,4,35.381354045741
"16_099",0.775695912646321,0.775695912646321,0.775695912646321,4,7.30235017938754e-15
"16_102",0.217928260315261,-0.0395374095359978,0.47539393016652,6,60.2767330168049
"16_107",0.194089370390286,0.194089370390286,0.194089370390286,7,0
"17_003",0,0,0,1,NA
"17_004",0.686321009284169,0.590405330118064,0.782236688450275,8,7.13027436740655
"17_005",0,0,0,1,NA
"17_006",0.260488428458742,0.0399498992635062,0.481026957653978,13,43.1956453568505
"17_007",0.274311023656042,0.10915389662395,0.439468150688133,20,30.7183572863459
"17_008",0.880431788958712,0.588639013349774,1.17222456456765,7,16.9091878523235
"17_010",0,0,0,1,NA
"17_011",0.733096231152776,0.462845777510592,1.00334668479496,17,18.8082926431774
"17_012",0.673610457954688,0.673610457954688,0.673610457954688,2,8.40901907025332e-15
"17_015",0.669064040310916,0.669064040310916,0.669064040310916,2,8.46615995717059e-15
"17_018",0.839096244720238,0.58178923084858,1.0964032585919,3,15.6452957019012
"17_019",0.51023661282359,0.180716535301504,0.839756690345676,9,32.9499068287762
"17_020",0.170366336954595,-0.09831586240656,0.43904853631575,4,80.4635218591534
"17_024",0.549833390250685,0.123520023319042,0.976146757182327,4,39.5586779049405
"17_025",0.666666666666667,0.666666666666667,0.666666666666667,2,8.49660478029456e-15
"17_028",0.552992482909322,0.105292124294045,1.0006928415246,5,41.3059051204811
"17_029",0.349357612268463,-0.115678149865339,0.814393374402265,7,67.9141188323365
"17_031",0.780316894887632,0.618441118763934,0.94219267101133,5,10.5841206613446
"17_032",0.451861136860332,0.451861136860332,0.451861136860332,2,2.50714333444165e-14
"17_036",0,0,0,1,NA
"18_002",1,1,1,2,0
"18_004",0.803408188158331,0.611409385972605,0.995406990344057,3,12.1928770440204
"18_006",0.42517689595569,0.331892849294526,0.518460942616853,14,11.1939058331844
"18_007",0,0,0,1,NA
"18_008",0.752727615183471,0.426213654528688,1.07924157583825,5,22.1313463297755
"18_011",0.565771792446898,0.565771792446898,0.565771792446898,6,1.00118161818657e-14
"18_013",0.526651359108005,0.526651359108005,0.526651359108005,3,0
"18_014",0.783629748497066,0.779443550924965,0.787815946069167,8,0.272554110139735
"18_015",0.881627018510959,0.615563678838018,1.1476903581839,6,15.397282413511
"18_016",0,0,0,1,NA
"18_017",0.502884740863882,0.327734385158111,0.678035096569652,35,17.7699618061553
"18_020",0.706674108328053,0.338032823724796,1.07531539293131,7,26.6151378473279
"19_006",0.412511979977056,0.155373698304216,0.669650261649897,30,31.8034401960367
"19_007",0.127839585342411,0.127839585342411,0.127839585342411,4,1.10771698212476e-14
"19_009",0.609891749518595,0.154234690673762,1.06554880836343,8,38.1179268994646
"19_012",0.392393610708204,0.10874601976836,0.676041201648048,17,36.8808652061346
"19_018",0.646522708104345,0.094656463352111,1.19838895285658,8,43.5505833064152
"19_021",0.305024821572499,0.20764497350425,0.402404669640747,27,16.2883780070925
"19_026",0.442294696053113,0.333428556740598,0.551160835365627,46,12.5581312922106
"19_031",0.267047127747142,0.00638347494860891,0.527710780545674,15,49.8008200698618
"19_032",0.191241441037566,0.191241441037566,0.191241441037566,6,7.40477999450753e-15
