"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
1853,0.333333333333333,0.342358917205265,0.42035600182565,9,1,"1-2"
1856,0.583333333333333,0.45143154696771,0.42035600182565,36,0,"0"
1865,0,0.334576885897579,0.42035600182565,7,0,"0"
1869,0.333333333333333,0.337150151687806,0.42035600182565,3,0,"0"
1876,0.25,0.423275991051857,0.42035600182565,8,0,"0"
1882,0.222222222222222,0.311379873544317,0.42035600182565,9,1,"1-2"
1887,0,0.507159366160695,0.42035600182565,1,0,"0"
1890,0,0.316962906913463,0.42035600182565,1,0,"0"
1891,0.363636363636364,0.392258871921696,0.42035600182565,11,0,"0"
1892,0.25,0.431247551056906,0.42035600182565,4,0,"0"
1894,0.75,0.470743138336556,0.42035600182565,12,0,"0"
1897,0.290322580645161,0.435678341985102,0.42035600182565,31,0,"0"
1898,0,0.434909767111929,0.42035600182565,9,0,"0"
1901,0.666666666666667,0.445193287135086,0.42035600182565,6,0,"0"
1902,0,0.337006932314062,0.42035600182565,3,0,"0"
1903,0.333333333333333,0.363687087161992,0.42035600182565,6,0,"0"
1904,0.592592592592593,0.469671028415424,0.42035600182565,27,0,"0"
1905,0.666666666666667,0.399729136465987,0.42035600182565,3,0,"0"
1907,0.333333333333333,0.421911050050459,0.42035600182565,15,0,"0"
1908,0.394736842105263,0.462149752336466,0.42035600182565,38,0,"0"
1909,0.6,0.418753752422649,0.42035600182565,5,0,"0"
1910,0.290322580645161,0.440571652604738,0.42035600182565,31,0,"0"
1913,0,0.393766217615001,0.42035600182565,4,0,"0"
1924,0.25,0.586674079197727,0.42035600182565,4,0,"0"
1925,0.421052631578947,0.445356391999328,0.42035600182565,19,0,"0"
1928,0.4,0.440776058362711,0.42035600182565,5,0,"0"
1932,0.444444444444444,0.495460034908384,0.42035600182565,9,0,"0"
1933,0.166666666666667,0.432190691930445,0.42035600182565,6,0,"0"
1935,0.384615384615385,0.414704086804825,0.42035600182565,13,0,"0"
1940,0.25,0.466913521680842,0.42035600182565,44,0,"0"
1942,1,0.542163123260304,0.42035600182565,1,0,"0"
1946,0.666666666666667,0.398960723432825,0.42035600182565,3,0,"0"
