"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"14_021",0.669362803294647,0.669362803294647,0.669362803294648,4,8.46238117651964e-15
"14_032",0,0,0,2,NA
"14_039",0.6945511040915,0.541578470443168,0.847523737739831,34,11.2370798355528
"14_044",0.15607697543008,0.0656887947369396,0.24646515612322,6,29.547227317747
"14_046",0.562998437819157,0.562998437819157,0.562998437819157,7,1.0061134820915e-14
"14_053",0.353991756791855,0.353991756791855,0.353991756791855,7,8.00075577775909e-15
"14_058",0.859385867602776,0.859385867602776,0.859385867602776,3,0
"14_066",0.184603884308808,0.184603884308808,0.184603884308808,4,0
"14_067",0.632989726960753,0.218262505892827,1.04771694802868,9,33.4279549794562
"14_083",1,1,1,1,0
"14_093",0.586687603893118,0.42534597872749,0.748029229058746,5,14.0308326186734
"14_097",0.705559194077693,0.205723252436743,1.20539513571864,8,36.144144915477
"14_098",0.622573586020408,0.507513054508494,0.737634117532321,20,9.42930348000282
"14_101",0.550144364335571,0.369596603566324,0.730692125104817,19,16.7440058366057
"14_120",0.51863159385632,0.392697567766361,0.644565619946278,18,12.3887659156627
"15_001",0.761878770096742,0.761878770096742,0.761878770096742,9,0
"15_007",0.423937923317449,0.423937923317449,0.423937923317449,6,1.33613976842111e-14
"15_009",0.805047567001257,0.805047567001257,0.805047567001257,9,1.4072219876305e-14
"15_012",0.451927772597523,0.451927772597523,0.451927772597523,8,0
"15_013",0.733577096976765,0.523310441151533,0.943843752801997,12,14.6240806147578
"15_020",0.251953787827439,0.251953787827439,0.251953787827439,3,0
"15_021",0.420466811744984,0.420466811744984,0.420466811744984,10,6.73585052213175e-15
"15_024",0.888241173348999,0.888241173348998,0.888241173348999,7,1.27542009013299e-14
"15_025",0.886885507532626,0.798588213204012,0.975182801861239,13,5.07953276730267
"15_026",0.180161651562166,0.180161651562166,0.180161651562166,9,1.57203354258453e-14
"15_031",0.630510760354918,0.441919990761126,0.81910152994871,15,15.2606087722965
"15_033",0.656113992623877,0.408877758517233,0.90335022673052,55,19.2254603905403
"15_035",0.397214701181196,0.397214701181196,0.397214701181196,2,0
"15_037",0.612769408674273,0.462361792826317,0.763177024522229,23,12.5232393177537
"15_039",0.752431051905971,0.691555728789869,0.813306375022073,19,4.12779858644419
"15_040",0.641387073347927,0.641387073347927,0.641387073347927,6,8.83148947373676e-15
