"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"15_054",0.471558001303013,0.0394604885934839,0.903655514012543,13,46.7509646827215
"15_057",0.626693990827475,0.238708189683588,1.01467979197136,12,31.5866981742962
"15_058",0.556990147802943,0.377167601193495,0.736812694412391,40,16.4717809842082
"15_059",0.886855492803665,0.886855492803665,0.886855492803665,5,0
"15_060",0.562195820762462,0.234387295692106,0.890004345832817,22,29.7492868691283
"15_067",0.430549280947062,0.430549280947061,0.430549280947062,7,6.57811246880182e-15
"15_068",0.421036755740604,0.421036755740604,0.421036755740604,7,0
"15_070",0.412323552719437,0.405827071361773,0.4188200340771,16,0.803866595315639
"15_074",0.653192816482549,0.653192816482549,0.653192816482549,8,8.6718699960081e-15
"15_081",0.464915503118063,0.110064663016784,0.819766343219342,7,38.9417745324084
"15_082",0.307014518692011,0.307014518692011,0.307014518692012,9,9.22497608744266e-15
"15_084",0.133253496176246,0.133253496176246,0.133253496176246,10,0
"15_088",0.530401073404771,0.530401073404771,0.530401073404771,7,1.06794715751646e-14
"15_092",0.532177473234379,0.532177473234379,0.532177473234379,12,0
"15_094",1,1,1,4,0
"15_095",0.366089212319584,0.366089212319584,0.366089212319584,7,7.73636998338838e-15
"15_099",0.485264180006855,0.485264180006855,0.485264180006855,5,1.16728236293539e-14
"15_100",0.67036113055106,0.155147656171564,1.18557460493056,12,39.2122999918679
"15_104",0.367810710955492,0.307125075098594,0.428496346812391,21,8.4179329716173
"15_105",0.438839937679355,0.438839937679355,0.438839937679355,16,0
"15_106",0.439436062345357,0.296712719246861,0.582159405443852,29,16.5707911645816
"15_109",0.480345852404236,0.400806853033434,0.559884851775038,46,8.44831321533077
"15_115",0.370536666857665,0.370536666857665,0.370536666857665,6,1.52870247225463e-14
"15_118",0.429249204425406,0.230316196180659,0.628182212670154,27,23.6451067891426
"15_119",0.0450800049148822,0.0450800049148821,0.0450800049148822,11,1.57065288634016e-14
"15_120",0.736432584180924,0.736432584180924,0.736432584180924,7,7.69167919581276e-15
"15_121",0.3664810371063,0.269217061947642,0.463745012264957,26,13.5408035061225
"15_122",0.302404244728384,0.0951054379721065,0.509703051484661,17,34.9746073900609
"16_006",0.345332852780879,0.259957333924574,0.430708371637185,8,12.6136096931478
"16_012",0.72692209073472,0.72692209073472,0.72692209073472,11,0
"16_015",0.586729786679463,0.586729786679463,0.586729786679463,7,9.65419400116049e-15
"16_019",0.291997478993526,0.291997478993526,0.291997478993526,17,9.6994042660701e-15
"16_023",0.234257475993698,0.0851007318082821,0.383414220179114,10,32.4857848671109
"16_029",0.573735596659775,0.573735596659775,0.573735596659776,8,9.87284599359107e-15
"16_033",0.457873845833312,0.457873845833312,0.457873845833312,9,6.18555005752082e-15
"16_043",0.150845739593513,-0.131226353818114,0.432917833005139,8,95.4049705090035
"16_047",0.167213705449793,0.167213705449793,0.167213705449793,6,0
"16_051",0.452655797459215,0.452655797459215,0.452655797459215,6,6.25685478752033e-15
"16_052",0.583958304602387,0.583958304602387,0.583958304602387,20,9.70001306980282e-15
"16_053",0.248729503333895,0.103111961214013,0.394347045453777,43,29.8696629676237
"16_061",0.0754265283614331,0.0754265283614331,0.0754265283614331,13,9.38728606154329e-15
"16_062",0.234618711622547,0.234618711622547,0.234618711622547,12,0
"16_068",0.481534586919321,0.481534586919321,0.481534586919321,9,5.88161612969672e-15
"16_069",0.381722856221879,0.381722856221879,0.381722856221879,6,0
"16_073",0.358912183232975,0.358912183232975,0.358912183232976,4,1.57821424055315e-14
