"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
931,1,0.831587818729235,0.843359600230636,2,0,"0"
933,0.80952380952381,0.805475967761675,0.843359600230636,21,0,"0"
934,1,0.874531897886842,0.843359600230636,1,0,"0"
935,0.6,0.825603274731719,0.843359600230636,5,0,"0"
936,0.777777777777778,0.794392807257377,0.843359600230636,9,0,"0"
937,1,0.674575286696365,0.843359600230636,2,0,"0"
938,0.8,0.840134133368984,0.843359600230636,5,0,"0"
939,0.8,0.789558703177826,0.843359600230636,25,0,"0"
940,1,0.472813289449887,0.843359600230636,1,0,"0"
941,0.8,0.803949092483153,0.843359600230636,10,0,"0"
943,1,0.849442085521985,0.843359600230636,2,0,"0"
948,1,0.843258887051444,0.843359600230636,6,1,"1-2"
949,0.921052631578947,0.899068004385975,0.843359600230636,38,3,"3+"
952,1,0.884357018826314,0.843359600230636,3,0,"0"
953,1,0.890280411667613,0.843359600230636,3,0,"0"
954,0.625,0.791627171828157,0.843359600230636,8,1,"1-2"
956,0.875,0.901005714124941,0.843359600230636,16,0,"0"
957,1,0.869719017058608,0.843359600230636,1,0,"0"
958,0.8,0.922388865615824,0.843359600230636,10,1,"1-2"
959,0.75,0.84982954091872,0.843359600230636,8,3,"3+"
960,0.5,0.819316371656796,0.843359600230636,2,1,"1-2"
963,1,0.870810218938202,0.843359600230636,7,1,"1-2"
964,0.666666666666667,0.864856301465611,0.843359600230636,3,0,"0"
966,0.833333333333333,0.899032293935609,0.843359600230636,12,4,"3+"
967,1,0.859813868752304,0.843359600230636,4,0,"0"
971,0.5,0.751221062557494,0.843359600230636,4,2,"1-2"
972,1,0.930585186817661,0.843359600230636,7,1,"1-2"
973,0.888888888888889,0.849187515131077,0.843359600230636,9,2,"1-2"
974,0.857142857142857,0.859391437293497,0.843359600230636,7,0,"0"
975,0.882352941176471,0.791118931850702,0.843359600230636,17,2,"1-2"
978,0,0.853128762434309,0.843359600230636,1,2,"1-2"
980,0.841269841269841,0.901000906780852,0.843359600230636,63,6,"3+"
981,0.846153846153846,0.907683951160352,0.843359600230636,26,3,"3+"
982,0,0.962745795360321,0.843359600230636,1,1,"1-2"
985,0.870967741935484,0.844764458895436,0.843359600230636,31,4,"3+"
986,0.894736842105263,0.793425538565442,0.843359600230636,19,0,"0"
990,0.867924528301887,0.906238142188945,0.843359600230636,53,1,"1-2"
